artifact_class,original_path,baseline_path,release_path,included,reason,source_sha256,release_sha256,transformation_applied
figure/table source data,paper_artifacts/final_campaign/figure_source_data/fig7_layer_charge_trajectory.csv,snapshot/paper_artifacts/final_campaign/figure_source_data/fig7_layer_charge_trajectory.csv,data/figure_source_data/fig7_layer_charge_trajectory.csv,true,approved manuscript-release artifact,78855e8a00573fc4bfc4c8f0a95ffec7146d8019647debdf3771659cceaeb7e4,78855e8a00573fc4bfc4c8f0a95ffec7146d8019647debdf3771659cceaeb7e4,copied unchanged
figure/table source data,paper_artifacts/final_campaign/figure_source_data/interlayer_basal_coupling.csv,snapshot/paper_artifacts/final_campaign/figure_source_data/interlayer_basal_coupling.csv,data/figure_source_data/interlayer_basal_coupling.csv,true,approved manuscript-release artifact,94dbab83732dfb4b5f5aba6c9c2dbcdd91c453f66cfd45999f7dd9d1af6bef4d,94dbab83732dfb4b5f5aba6c9c2dbcdd91c453f66cfd45999f7dd9d1af6bef4d,copied unchanged
figure/table source data,paper_artifacts/final_campaign/figure_source_data/master_results_for_all_figures.csv,snapshot/paper_artifacts/final_campaign/figure_source_data/master_results_for_all_figures.csv,data/figure_source_data/master_results_for_all_figures.csv,true,approved manuscript-release artifact,0a4e094e3b80689de3857841e1ebcba79ad5c5d120fc01431234e06e9604bd5c,0a4e094e3b80689de3857841e1ebcba79ad5c5d120fc01431234e06e9604bd5c,copied unchanged
figure/table source data,paper_artifacts/final_campaign/figure_source_data/overall_water_uptake_total.csv,snapshot/paper_artifacts/final_campaign/figure_source_data/overall_water_uptake_total.csv,data/figure_source_data/overall_water_uptake_total.csv,true,approved manuscript-release artifact,42275976bc05b4c3490bfdae6d78bb8833dfaa8bd3ab5b36f3e8311baee265d0,42275976bc05b4c3490bfdae6d78bb8833dfaa8bd3ab5b36f3e8311baee265d0,copied unchanged
figure/table source data,paper_artifacts/final_campaign/figure_source_data/partition_fractions.csv,snapshot/paper_artifacts/final_campaign/figure_source_data/partition_fractions.csv,data/figure_source_data/partition_fractions.csv,true,approved manuscript-release artifact,60a760c4b65c3bb988cfa945d82130be8b7fd474092a03293803c3194477ee87,60a760c4b65c3bb988cfa945d82130be8b7fd474092a03293803c3194477ee87,copied unchanged
figure/table source data,paper_artifacts/final_campaign/figure_source_data/table1_state_sampling.csv,snapshot/paper_artifacts/final_campaign/figure_source_data/table1_state_sampling.csv,data/table_source_data/table1_state_sampling.csv,true,approved manuscript-release artifact,e1a34366580a61c3e268eb3beacdc2b99007001e539195a6dc79825520214148,e1a34366580a61c3e268eb3beacdc2b99007001e539195a6dc79825520214148,copied unchanged
figure/table source data,paper_artifacts/final_campaign/figure_source_data/table1_state_sampling_validation.md,snapshot/paper_artifacts/final_campaign/figure_source_data/table1_state_sampling_validation.md,data/table_source_data/table1_state_sampling_validation.md,true,approved manuscript-release artifact,ddd1c82b3bd60cc1f036a0ed45fe72ede4c53c315f35b574f6d17ce5f6c3ccf4,ddd1c82b3bd60cc1f036a0ed45fe72ede4c53c315f35b574f6d17ce5f6c3ccf4,copied unchanged
figure/table source data,paper_artifacts/final_campaign/figure_source_data/water_partition_long.csv,snapshot/paper_artifacts/final_campaign/figure_source_data/water_partition_long.csv,data/figure_source_data/water_partition_long.csv,true,approved manuscript-release artifact,b07e0d9b88f55c958d4dae6c03f840813a829831ab75042ca1a8fbe1f2f71324,b07e0d9b88f55c958d4dae6c03f840813a829831ab75042ca1a8fbe1f2f71324,copied unchanged
operational summary,paper_artifacts/agent_md_operation_census/campaign_timeline.csv,snapshot/paper_artifacts/agent_md_operation_census/campaign_timeline.csv,data/operational_summary/campaign_timeline.csv,true,approved manuscript-release artifact,2c1a73100654c2563a08e06e0b3ce7fe00847f8158b0c39328423e8255756d2a,2c1a73100654c2563a08e06e0b3ce7fe00847f8158b0c39328423e8255756d2a,copied unchanged
operational summary,paper_artifacts/agent_md_operation_census/codex_call_audit.csv,snapshot/paper_artifacts/agent_md_operation_census/codex_call_audit.csv,data/operational_summary/codex_call_audit.csv,true,approved manuscript-release artifact,b78e33a6bed771ea50df6a98e605371fedd69363ed78560323100c757df1be87,b78e33a6bed771ea50df6a98e605371fedd69363ed78560323100c757df1be87,copied unchanged
operational summary,paper_artifacts/agent_md_operation_census/operation_census.csv,snapshot/paper_artifacts/agent_md_operation_census/operation_census.csv,data/operational_summary/operation_census.csv,true,approved manuscript-release artifact,b9d8f196f6bd049a60edaa58d011aa0c3c09be165575fa59c8b6ef798865048a,b9d8f196f6bd049a60edaa58d011aa0c3c09be165575fa59c8b6ef798865048a,copied unchanged
operational summary,paper_artifacts/agent_md_operation_census/operation_census.json,snapshot/paper_artifacts/agent_md_operation_census/operation_census.json,data/operational_summary/operation_census.json,true,approved manuscript-release artifact,7dcb038f29f97180647745510d110862bad1fb9f96de10414c1d59e22f47a730,7dcb038f29f97180647745510d110862bad1fb9f96de10414c1d59e22f47a730,copied unchanged
operational summary,paper_artifacts/agent_md_operation_census/operation_classification.md,snapshot/paper_artifacts/agent_md_operation_census/operation_classification.md,data/operational_summary/operation_classification.md,true,approved manuscript-release artifact,d1c004c0493d3205fbddd207e8fc8e74a833c17dd6e7033155b34ce72a55afb0,d1c004c0493d3205fbddd207e8fc8e74a833c17dd6e7033155b34ce72a55afb0,copied unchanged
operational summary,paper_artifacts/agent_md_operation_census/operation_summary.md,snapshot/paper_artifacts/agent_md_operation_census/operation_summary.md,data/operational_summary/operation_summary.md,true,approved manuscript-release artifact,436c4cba6abd3872e8e623b567e0500730197da30a9410913ec9abd6afb8429b,436c4cba6abd3872e8e623b567e0500730197da30a9410913ec9abd6afb8429b,copied unchanged
operational summary,paper_artifacts/agent_md_operation_census/provenance_of_counts.md,snapshot/paper_artifacts/agent_md_operation_census/provenance_of_counts.md,data/operational_summary/provenance_of_counts.md,true,approved manuscript-release artifact,dfe0e63322436ec490cf978e2ba63cd42cf0ef8c15a36abd3e6c59dc0ea79701,dfe0e63322436ec490cf978e2ba63cd42cf0ef8c15a36abd3e6c59dc0ea79701,copied unchanged
operational summary,paper_artifacts/agent_md_operation_census/table2_operation_census.csv,snapshot/paper_artifacts/agent_md_operation_census/table2_operation_census.csv,data/table_source_data/table2_operation_census.csv,true,approved manuscript-release artifact,6ba0c873ccf0d26e319f02e78b8cab4b6f921c8653e510cb111809aa01ffa47c,6ba0c873ccf0d26e319f02e78b8cab4b6f921c8653e510cb111809aa01ffa47c,copied unchanged
operational summary,paper_artifacts/agent_md_operation_census/table2_operation_census_validation.md,snapshot/paper_artifacts/agent_md_operation_census/table2_operation_census_validation.md,data/table_source_data/table2_operation_census_validation.md,true,approved manuscript-release artifact,16bfe73296633e474a9ab2d74efeb739394f8b5fdc2f2e8c79a568203a921dec,16bfe73296633e474a9ab2d74efeb739394f8b5fdc2f2e8c79a568203a921dec,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/benchmark_case_selection_flow.md,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/benchmark_case_selection_flow.md,data/historical_replay/v1.0/benchmark_case_selection_flow.md,true,approved manuscript-release artifact,1f46101228d814c920eada58d582cb2e8f4f144a3d5489b5cc00e43d0aef8a5d,1f46101228d814c920eada58d582cb2e8f4f144a3d5489b5cc00e43d0aef8a5d,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/benchmark_limitations.md,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/benchmark_limitations.md,data/historical_replay/v1.0/benchmark_limitations.md,true,approved manuscript-release artifact,588524936355a7fd96cbe2853c886135920acaf543d049e5309af2f842f108b7,588524936355a7fd96cbe2853c886135920acaf543d049e5309af2f842f108b7,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/docs/benchmark_integrity_cleanup_20260708.md,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/docs/benchmark_integrity_cleanup_20260708.md,data/historical_replay/v1.0/docs/benchmark_integrity_cleanup_20260708.md,true,approved manuscript-release artifact,18688ee7c26399086d2b3ad1a8466b1233772d02c288714e56d7ecf0bcdae613,18688ee7c26399086d2b3ad1a8466b1233772d02c288714e56d7ecf0bcdae613,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/docs/benchmark_protocol.md,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/docs/benchmark_protocol.md,data/historical_replay/v1.0/docs/benchmark_protocol.md,true,approved manuscript-release artifact,8786bdefcdb4d0309f8effacd5f7a692ef37173ce9a92efdf31b561a36ac2dce,8786bdefcdb4d0309f8effacd5f7a692ef37173ce9a92efdf31b561a36ac2dce,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/docs/case_inventory.md,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/docs/case_inventory.md,data/historical_replay/v1.0/docs/case_inventory.md,true,approved manuscript-release artifact,30d658059761c8ed7910ec98ba5008c17f0f5a0245b40fd6c59cd7b8d2ad0670,30d658059761c8ed7910ec98ba5008c17f0f5a0245b40fd6c59cd7b8d2ad0670,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/docs/confidentiality_sanitization.md,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/docs/confidentiality_sanitization.md,data/historical_replay/v1.0/docs/confidentiality_sanitization.md,true,approved manuscript-release artifact,96871f0a45a4fbe3216e5b019d9916b97db218ef5c01779a05d50a4cc0911a2c,7bbf516bd9064068d901a390c5df89f8f74f45727f857972fec878537737b174,transformed
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/docs/leakage_audit.md,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/docs/leakage_audit.md,data/historical_replay/v1.0/docs/leakage_audit.md,true,approved manuscript-release artifact,1e67b52aec1f9632a9113980a1408927d4bb713d55351de873ff590fb0559d35,1e67b52aec1f9632a9113980a1408927d4bb713d55351de873ff590fb0559d35,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/pppm_keyword_runtime_stop.ground_truth.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/pppm_keyword_runtime_stop.ground_truth.json,data/historical_replay/v1.0/excluded_cases/pppm_keyword_runtime_stop.ground_truth.json,true,approved manuscript-release artifact,5e516a42f8ca2f9556da211aa6c9162ae432329050665018c8851c709004c48d,5e516a42f8ca2f9556da211aa6c9162ae432329050665018c8851c709004c48d,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/pppm_keyword_runtime_stop/agent_event.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/pppm_keyword_runtime_stop/agent_event.json,data/historical_replay/v1.0/excluded_cases/pppm_keyword_runtime_stop/agent_event.json,true,approved manuscript-release artifact,ffd7a851c0e68040f94d357b076675d393e9d7675a439a98955cb35c73634dba,ffd7a851c0e68040f94d357b076675d393e9d7675a439a98955cb35c73634dba,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/pppm_keyword_runtime_stop/case_manifest.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/pppm_keyword_runtime_stop/case_manifest.json,data/historical_replay/v1.0/excluded_cases/pppm_keyword_runtime_stop/case_manifest.json,true,approved manuscript-release artifact,91ba8e032e081596de8a3c96c2bc8848e7640c3d9de44a456a66d1789f5c0ca0,91ba8e032e081596de8a3c96c2bc8848e7640c3d9de44a456a66d1789f5c0ca0,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/pppm_keyword_runtime_stop/evidence/quarantined_log_tail.txt,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/pppm_keyword_runtime_stop/evidence/quarantined_log_tail.txt,data/historical_replay/v1.0/excluded_cases/pppm_keyword_runtime_stop/evidence/quarantined_log_tail.txt,true,approved manuscript-release artifact,db440bd75501860667173127dbec9c612c0e2c2747c4b2c14bdf85fe99cde513,db440bd75501860667173127dbec9c612c0e2c2747c4b2c14bdf85fe99cde513,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/pppm_keyword_runtime_stop/evidence/quarantined_run_status.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/pppm_keyword_runtime_stop/evidence/quarantined_run_status.json,data/historical_replay/v1.0/excluded_cases/pppm_keyword_runtime_stop/evidence/quarantined_run_status.json,true,approved manuscript-release artifact,c4c216c612e73a705fe38bc0a4ec6d89026a07a84b17f2c58e085a027d689a4b,c4c216c612e73a705fe38bc0a4ec6d89026a07a84b17f2c58e085a027d689a4b,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/pppm_keyword_runtime_stop/evidence/supervisor_log_tail.txt,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/pppm_keyword_runtime_stop/evidence/supervisor_log_tail.txt,data/historical_replay/v1.0/excluded_cases/pppm_keyword_runtime_stop/evidence/supervisor_log_tail.txt,true,approved manuscript-release artifact,1015971700b2b2a0f1e9a79485543efae1e1835bac5543ea88d996e6840ca7d2,1015971700b2b2a0f1e9a79485543efae1e1835bac5543ea88d996e6840ca7d2,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/pppm_keyword_runtime_stop/evidence_bundle.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/pppm_keyword_runtime_stop/evidence_bundle.json,data/historical_replay/v1.0/excluded_cases/pppm_keyword_runtime_stop/evidence_bundle.json,true,approved manuscript-release artifact,a19d6ecc6cf1ba685b7bdc56811691a1e57491452bd59c892a7ddfd3628d13ed,a19d6ecc6cf1ba685b7bdc56811691a1e57491452bd59c892a7ddfd3628d13ed,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/zero_gcmc_move_attempts.ground_truth.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/zero_gcmc_move_attempts.ground_truth.json,data/historical_replay/v1.0/excluded_cases/zero_gcmc_move_attempts.ground_truth.json,true,approved manuscript-release artifact,9195c36e4a4f0c4f8fd7c175c6015e12e953a64543261ed574239d1169edc536,9195c36e4a4f0c4f8fd7c175c6015e12e953a64543261ed574239d1169edc536,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/zero_gcmc_move_attempts/agent_event.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/zero_gcmc_move_attempts/agent_event.json,data/historical_replay/v1.0/excluded_cases/zero_gcmc_move_attempts/agent_event.json,true,approved manuscript-release artifact,6242735b210347efb9b2601e4cc28f133d4bc9f3e20457f9213fbe0551f20b27,6242735b210347efb9b2601e4cc28f133d4bc9f3e20457f9213fbe0551f20b27,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/zero_gcmc_move_attempts/case_manifest.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/zero_gcmc_move_attempts/case_manifest.json,data/historical_replay/v1.0/excluded_cases/zero_gcmc_move_attempts/case_manifest.json,true,approved manuscript-release artifact,cd29dc84182b09fe606350d98b77cc35b087960132c2dff019f82f5a2a2a3460,cd29dc84182b09fe606350d98b77cc35b087960132c2dff019f82f5a2a2a3460,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/zero_gcmc_move_attempts/evidence/case_gcmc_excerpt.yaml,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/zero_gcmc_move_attempts/evidence/case_gcmc_excerpt.yaml,data/historical_replay/v1.0/excluded_cases/zero_gcmc_move_attempts/evidence/case_gcmc_excerpt.yaml,true,approved manuscript-release artifact,e835d9795aee1cb5985a4035257a765f01e36354512686c90b23bed912b0d061,e835d9795aee1cb5985a4035257a765f01e36354512686c90b23bed912b0d061,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/zero_gcmc_move_attempts/evidence/lammps_input_gcmc_fix_excerpt.in,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/zero_gcmc_move_attempts/evidence/lammps_input_gcmc_fix_excerpt.in,data/historical_replay/v1.0/excluded_cases/zero_gcmc_move_attempts/evidence/lammps_input_gcmc_fix_excerpt.in,true,approved manuscript-release artifact,ed078c6a968acaf2d4428058040db85cd612c7a358d80b9efb9ee069cfd1eb8d,ed078c6a968acaf2d4428058040db85cd612c7a358d80b9efb9ee069cfd1eb8d,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/zero_gcmc_move_attempts/evidence/run_initial_diagnostics.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/zero_gcmc_move_attempts/evidence/run_initial_diagnostics.json,data/historical_replay/v1.0/excluded_cases/zero_gcmc_move_attempts/evidence/run_initial_diagnostics.json,true,approved manuscript-release artifact,caeadbeddeeec9e5423311206b189478d58e401f39cc29c89c4fe4537ef35bbb,caeadbeddeeec9e5423311206b189478d58e401f39cc29c89c4fe4537ef35bbb,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/zero_gcmc_move_attempts/evidence_bundle.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/excluded_cases/zero_gcmc_move_attempts/evidence_bundle.json,data/historical_replay/v1.0/excluded_cases/zero_gcmc_move_attempts/evidence_bundle.json,true,approved manuscript-release artifact,db40f826fddd4b26c10f29bd49bf103c9fb7f6fd62b35c4eeb6e039b82ebecd9,db40f826fddd4b26c10f29bd49bf103c9fb7f6fd62b35c4eeb6e039b82ebecd9,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/final_baseline_comparison.csv,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/final_baseline_comparison.csv,data/historical_replay/v1.0/final_baseline_comparison.csv,true,approved manuscript-release artifact,ae21cbdd4ab0787ea537256b80c9abfe3ccb9522561d43e22a7f5957431d6f5b,ae21cbdd4ab0787ea537256b80c9abfe3ccb9522561d43e22a7f5957431d6f5b,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/final_benchmark_results.csv,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/final_benchmark_results.csv,data/historical_replay/v1.0/final_benchmark_results.csv,true,approved manuscript-release artifact,ff1527e297e9c4f44c4d6ddf7687ae739107deb8d03459246be7b0d8fb78f04a,7e59dc5f21bbaa4874ecdec2c9dd8f61c2d7b6a1702be8746ba15c074444f9ee,transformed
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/final_benchmark_results.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/final_benchmark_results.json,data/historical_replay/v1.0/final_benchmark_results.json,true,approved manuscript-release artifact,fc4030ee598323b5a7f771a61081936a65920313158cf1f1691c16ff8dc14e17,46cd3bce490c61bae9d512cfbb2b5398157aa8d9cdc4b34cc56297531e00a5a9,transformed
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/final_benchmark_summary.md,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/final_benchmark_summary.md,data/historical_replay/v1.0/final_benchmark_summary.md,true,approved manuscript-release artifact,90f1e9f7b1319352be36dc57718cf91e25c44f78008b7a55b06ff9e24fb554dc,90f1e9f7b1319352be36dc57718cf91e25c44f78008b7a55b06ff9e24fb554dc,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/frozen_benchmark_manifest.csv,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/frozen_benchmark_manifest.csv,data/historical_replay/v1.0/frozen_benchmark_manifest.csv,true,approved manuscript-release artifact,188513aae8c16aa876aa12961e121344ac2b0bdb18050f5adaf12998ed3ef53e,8c97aa47ee4a46dba95c7f34817fc940d5f04dd525999edc9330696ddd275aba,transformed
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/frozen_benchmark_manifest.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/frozen_benchmark_manifest.json,data/historical_replay/v1.0/frozen_benchmark_manifest.json,true,approved manuscript-release artifact,e0b1cb2bcb6fc0e23069ec6474273c76e44fad43a6c88958d612763ad208ab93,fa58210adce8c59bc300bf491b21807b76ee6afbeb0fe2aaa1f52438bd59c9dc,transformed
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/benchmark_prompt.md,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/benchmark_prompt.md,data/historical_replay/v1.0/inputs/benchmark_prompt.md,true,approved manuscript-release artifact,f0e96381e185d4a4be1ab7a8123b90a42a8551b51a6ad9d32bb19c5c32c2750f,f0e96381e185d4a4be1ab7a8123b90a42a8551b51a6ad9d32bb19c5c32c2750f,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/agent_event.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/agent_event.json,data/historical_replay/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/agent_event.json,true,approved manuscript-release artifact,f0a06edb41145386bcf91f4dc52ec35f3da333abea3881157403e924695eab84,f0a06edb41145386bcf91f4dc52ec35f3da333abea3881157403e924695eab84,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/case_manifest.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/case_manifest.json,data/historical_replay/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/case_manifest.json,true,approved manuscript-release artifact,f4908cc54350d2bea8517643b4ec33b5de50656343664429b88419b58c7bcbb8,f4908cc54350d2bea8517643b4ec33b5de50656343664429b88419b58c7bcbb8,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence/k_rh03_manager_decision.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence/k_rh03_manager_decision.json,data/historical_replay/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence/k_rh03_manager_decision.json,true,approved manuscript-release artifact,5a8d0e3bd31aa3f35bd6e87132ebf702719b64c1fae5f01aad3d06e9a1f53f9c,5a8d0e3bd31aa3f35bd6e87132ebf702719b64c1fae5f01aad3d06e9a1f53f9c,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence/k_rh09_strict_summary.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence/k_rh09_strict_summary.json,data/historical_replay/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence/k_rh09_strict_summary.json,true,approved manuscript-release artifact,976995bfbf1968c85a5c253aeaf8231f02ed8a465c2c18c836364657af47336e,976995bfbf1968c85a5c253aeaf8231f02ed8a465c2c18c836364657af47336e,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence/production_status_k_excerpt.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence/production_status_k_excerpt.json,data/historical_replay/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence/production_status_k_excerpt.json,true,approved manuscript-release artifact,e3ea9fe3e6e8f2ff0a7dba054551c67215ecda013de811b291d7a023b9657146,e3ea9fe3e6e8f2ff0a7dba054551c67215ecda013de811b291d7a023b9657146,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence/supervisor_k_block_tail.txt,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence/supervisor_k_block_tail.txt,data/historical_replay/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence/supervisor_k_block_tail.txt,true,approved manuscript-release artifact,d54f27404e6652c6aae3bd56fdffd886c76a6aadebb6b4a4b5eff004b199ee6e,d54f27404e6652c6aae3bd56fdffd886c76a6aadebb6b4a4b5eff004b199ee6e,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence_bundle.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence_bundle.json,data/historical_replay/v1.0/inputs/cases/k_rh03_absolute_timestep_budget/evidence_bundle.json,true,approved manuscript-release artifact,b476cfb0d62e552c86c9c32e980e42cf2913a45ea1e32bec23e336551e08209f,b476cfb0d62e552c86c9c32e980e42cf2913a45ea1e32bec23e336551e08209f,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/agent_event.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/agent_event.json,data/historical_replay/v1.0/inputs/cases/stale_rh07_smoke_artifact/agent_event.json,true,approved manuscript-release artifact,02ab7811ad8ba852c414720ab60e76a5809ae99b37e361669d1c22f437dddceb,02ab7811ad8ba852c414720ab60e76a5809ae99b37e361669d1c22f437dddceb,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/case_manifest.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/case_manifest.json,data/historical_replay/v1.0/inputs/cases/stale_rh07_smoke_artifact/case_manifest.json,true,approved manuscript-release artifact,46958349eb758771ef406651b56a59b9eccb5b85c9d1f2823a405caa1bd7dd3e,46958349eb758771ef406651b56a59b9eccb5b85c9d1f2823a405caa1bd7dd3e,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/campaign_summary_excerpt.csv,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/campaign_summary_excerpt.csv,data/historical_replay/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/campaign_summary_excerpt.csv,true,approved manuscript-release artifact,0461b67c6717ffe4fa08ed38ac5e60a19c2671a53902f37d39ad64dd9167ba25,0461b67c6717ffe4fa08ed38ac5e60a19c2671a53902f37d39ad64dd9167ba25,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/rh0p70_archive_summary.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/rh0p70_archive_summary.json,data/historical_replay/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/rh0p70_archive_summary.json,true,approved manuscript-release artifact,edea3fb05e0ca36f912bd0c8975766e13d0ec7cf8b9b3267b94677ede2923946,edea3fb05e0ca36f912bd0c8975766e13d0ec7cf8b9b3267b94677ede2923946,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/rh0p70_start_next_status.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/rh0p70_start_next_status.json,data/historical_replay/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/rh0p70_start_next_status.json,true,approved manuscript-release artifact,a94cac1de32ffbd537b2ad7be3aeecf1b04773fbaadcf5b0f26d9966f430b712,a94cac1de32ffbd537b2ad7be3aeecf1b04773fbaadcf5b0f26d9966f430b712,copied unchanged
